model_id,model_name,unique_activities,category
7abc8c26419947e6a4d429dfe4545669,parallelSplitPattern,['Script Task_'],Other
7abcd5e4505040daafa7be103853af25,Activities year1,"['Submit evaluation form', 'Submit research proposal', 'Take comprehensive exam']",Higher education and research
7abda98e11ce4189ab9e95126ab17430,Upload documents,"['Upload certied copies of previous degree and academic transcripts', 'Upload copy of English language test results', 'Upload copy of identity', 'Upload motivation letter']",Higher education and research
7ac235e1562c4915ab8a1b99384f1f5b,Book Travel and Accommodations,"['Search Best Flights and Accommodations', 'Select Flight and Accommodation', 'Book Accommodation', 'Book Flight']",Travel and transportation
7ad4a2f44bd94ddfaec52d00291fe3ac,7.1.1 Develop the enterprise IT strategy,"['Build strategic intelligence', 'Define and establish IT architecture and development standards', 'Define strategic vendors for IT components', 'Identify long-term IT needs of the enterprise in collaboration with stakeholders', 'Build strategic Roadmap to develop IT capabilities in support of business objectives', 'Define strategic standards, guidelines and principles', 'Establish IT governance organization and processes']",Other
0f34faa7ad7b4b908b329d51cf7c6f7c,Access Credit_Jane Doe,"['Review credit request', 'Complete assessment', 'Carry out simple risk assessment', 'Carry out advanced risk assessment', 'Send the result', 'Organize disbursement']",Banking
0f3649364d7641808a5ac2e182c20490,International_abstracted,"['Permit - Approval Process', 'Start Trip', 'Int. declaration - Approval', 'End Trip', 'Payment Handed', 'Request Payment']",Travel and transportation
0f39041db2014facaa3c17d373e0c79b,M3,"['Send acceptance pack with home insurance quote', 'Loan Application Submission', 'send acceptance pack', 'verifications of repayment agreement']",Insurance
0f394af9ac17413590a5e28e43fd6620,Retirement Election Process - MSC,"['Provide target retirement date or financial needs', 'Prepare Retirement election documents', 'Provide Estimates', 'Disability review', 'Fact gathering', 'Submit', 'Review and feedbacks', 'RHC review', 'Review and Sign election', 'Finalize retirement date and option']",Other
0f3b113d05e34394aca6993bf65e0a9a,preparing snacks for a party,"['inform about number of guests', 'prepare vegetables', 'serve the appetizers', 'prepare zakouskis', 'buy ingredients', 'prepare mini-quiches']",Other
0f3c447511174930b4e96ffd8160e194,Insurance Claim,"['Perform assessment', 'Notify about outcome', 'Authorise repair', 'Schedule payment', 'Check validity of policy', 'Register Claim', 'Reject claim', 'Check for completeness']",Insurance
0f44d8ec212845b38ce6f31f6420c4ac,Paint car,"['hardening', 'base layer', 'second layer']",Automotive
0f5298eee5354568ad59751a08e38e64,Lab 1 Part 1,"['Archive Order', 'Send Order Rejection', 'Create Invoice', 'Check stock availability', 'Confirm the Order', 'Ship Goods']",Other
0f52d2fb890343efa873fc0b188d80dc,Exercise 2.3,"['Archive Order', 'Emit Invoice', 'Receive Payment', 'Manufacture Product', 'Obtain raw materials', 'Confirm Order', 'Check raw material availability', 'Ship Product', 'Retrieve Product from Warehouse', 'Check against Stock']",Industrial manufacturing
0f534132aa75401f91419740e1558f26,[Sub 5] Handle Traineeship after mobility,"['Provide exam scores for publication', 'Upload Transcript After Mobility', 'Assign score based on report']",Higher education and research
0f58ab85838d4cecaef9cd272c81f5f8,Ex. 2,"['Make final decision', 'Update the claim file to record this decision', 'Calculate an estimate', 'Attach the report to the file', 'Create an action plan', 'Negotiate settlement with the customer', 'Retrieve the corresponding car accident report from the Police Reports database']",Insurance
0f5a84fe462b402c823e3dea1ee07031,New Process,"['Lodge claim', 'Check if two statements are received', 'Statement from witnesses |||']",Insurance
0f5d6a9e5bc64b258646f1df2f98b519,Assignment 8 Top Process,"['Send instruction to manufacturing', 'Assembly and testing', 'Manufacturing of order', 'Search data base for past models', 'Delivery', 'Gather requirements', 'Send Order approval']",Industrial manufacturing
0f5e6f9da89b46d6808b13f7e466b9ac,Handle PDF files,"['Download PDF document', 'Send PDF document and certified copies by post', 'Sign PDF Document']",Other
0f5fc333ab4d4ae8b7d46e5b3e238431,Bet Request,"['The Bets class prints all attributes of current bets', 'The user selects desired bet by inputing two amounts: one int to select the individual bet, and one int to specify the amount betted using mutator class in Bets', 'The mutator class updates the current bet in the Current Bet class', 'User requests possible bets for current week in Bets class using the accessor method in Bets']",Other
0f612f8961824defb795b9def0d5d42e,12345678,"['Watch Film', 'Buy Popcorn']","Media, sports, and entertainment"
0f62cfb405cc4e4884ab9ed7d5be8662,Check Availability of plant,"['Check Supplier availability', 'Check Information System']",Other
0f68d8b03cbb4a33bd89575de9a0ec9c,Starbucks Process,"['Take customer order', 'Barista makes drink', 'Ring up customer', 'Write customer name on cup and order', 'Call out customer name']",Retail
0f69a6b7db3a495188bb227707b4def9,Figure 3.4,"['Block invoice', 'Check income for mismatches', 'Post invoice', 'Re-send invoice to customer', 'Park invoices']",Other
0f706641f592491a986ba6c0f8f38f0d,Figure 3.4_ Omnia Jane Doe (Copy),"['post invoice', 'Block invoice', 'park invice', 'Re-send invoice to customer', 'Check invoice for mismatches']",Banking
0f76db502be5497e914979e023393391,Create Profile,"['Set password', 'Provide basic information', 'Upload recent photo', 'Prepare payment account details', 'Upload copies of certificate']",Other
0f78b74edc5546398432e60d9ed9f998,8 Convert Planned Order for Finished,"['Navigate to Evaluate Stock/ Req. list', 'Convert to Prod. Ord', 'Save Production Order', 'Double-click on Pld Ord.', 'Enter finished goods material#']",Industrial manufacturing
0f78c2e244fc4b278498e1c32712a2e4,membership creation subprocess,"['seize information', 'submit card to the applicant']",Other
0f7e9a3e3afc491b8850a4acab33f2d1,Assessment & Need,"['Standards', 'Establish project reference and shared info', 'Production methods and procedure', 'Establish PIR and Milestones', 'Establish CDE and protocols']",Other
0f88c854f9784241a3c19468dc505a55,Level2 Research_DeviceModel,"['Check the design', 'Create design for platform', 'Define platform']",High tech
0f8a4e6e86914737a98edcfd5c5da1ae,Process Execution Process,"['Display Account Balances 2', 'Display Account Balances 1', 'Enter G/L Postings', 'Review Accounts']",Banking
0f8d0e0e19f44346a67dca8f7f051a63,Emporium Process Chart,"['Make your payment', 'Ask your question to any cast member', 'Get your answer', 'Go to register', 'Take your what you want from store', 'Go around and look for what you need or you want', 'Continue your shopping']",Retail
0f8d6bf09aa8460cac1d06afafb8d5d6,A.5.7. Risk Management,"['Plan Risk Responses', 'Identify Risks', 'Plan Risk Management', 'Perform Quantitative Risk Analysis', 'Perform Qualitative Risk Analysis']",Other
0f93ea55d82d4efe958df0407d9b3507,New Process,"['Apply the YGS and LYS at February', 'After weeks the result of YGS announced', 'University registration started', 'After week LYS results were announced', 'After week joined to LYS that included maths and geometry', 'After month university selection ended', 'University selection started', 'June Joined to LYS that included physics, biology and chemistry', 'March joined to YGS', 'After week university selection results were announced']",Higher education and research
0f94ccf0a07d4f1080869b9b51c28910,Exercise09_03b,"['Query system', 'Pack as single response message', 'Convert to unified format']",Other
0f9a2f8c6cdb41c89b513c437b91cf1c,Request full medical report (Copy),"['Ask customer to sign authorization form', 'Request medical records', 'Notify customer that claim is being assessed']",Life sciences and healthcare
0fa3d3a7222d4042b2d913c0b7888e12,Internal Exception,"['Notify unavailability to customer', 'Subprocess']",Other
0fa3dc3a2c864d5abccfec343a785e04,TO_BE_inspection,"['Perform base 4 inspection', 'Perform base 2 inspection', 'Perform base 3 inspection', 'Pass gate check']",Other
0fa52d1b10284f3b94f30cfec34a670c,loan application approval,"['change application', 'prepare acceptance pack', 'verify repayment agreement', 'notify application status', 'send acceptance pack', 'received signed document', 'approve application']",Banking
0fa6357d2b534d5ba0ff460a199b7ff5,Professional life,"['Work', 'Enjoy retirement', 'Study']",Other
0fac3d80bf1e45af809d782019b9d38b,Figure 3.1,"['Receive payment', 'Emit Invoice', 'Achieve order', 'Get shipment address', 'Confirm order', 'Ship product']",Retail
0facfe147bdc47f69aec0a79b32a7398,CAR,"['Police Report is Retrieved', 'Task', 'Search Police Database']",Government
0fbeadffd62f48bc99baba68cb08122f,Gather Materials,"['Gather Utensils', 'Get shopping cart', 'Pay for Materials', 'Take to Venue', 'Gather Plates', 'Go to Store', 'Gather Beverages', 'Gather Decorations', 'Gather Cups']",Other
0fc10dd0b67d4aadb2209d12fb5f3bf3,Validate solution,"['Approve Solution', 'Release Solution', 'Received solution']",Other
0fc27974edde46a3bc071cf13d950ca1,Report,"['Set up mortgage contract', 'Transfer deed to client', 'Enable client payments', 'Log client information', 'Generate client payment plan', 'Select contract type', 'Generate report']",Banking
0fc2dcbddc3f4cc7a45a4b016bd967de,J-Strategy,"['Level Buy Sell', 'Up Down', 'Open[ EMA_LEVEL BUY Open[ EMA_LEVEL SELL', 'Yellow Level Buy Sell']",Other
0fc74335a8e74eb28db42f4fd051a2b9,Purchasing,"['Update Spreadsheet', 'Place Order', 'Physical Count']",Logistics/Wholesale distribution
0fd8084f2a4540bea34084e291f79ea3,Handling request from Cardio Department (To Be),"['Pick up patient at cardio department', 'Transport patient to TTE room']",Life sciences and healthcare
0fdbd03d783c4085bfe2b1ddf655f792,Week6-P2,"['Pack Suit Cases', 'Book Trip', 'Choose Destination']",Travel and transportation
0fdc95bd732e48a3bb34ad41d62b4f05,Retourning A Car,"['Return Car to Parking', 'Sign Documents']",Travel and transportation
0fe4a7d16a044b078b7e201aa03a0c3e,facial recognition,"['Match the sample with pictures in database', 'Extract face features', 'Compare facial data with facial database']",Other
0fe52d327e5a45b0a394e5857657d863,Fill in online application form,"['Upload copy of identity document', 'Submit online application form', 'Upload copy of English language test results', 'Upload motivation letter', 'Upload certified copies of previous degree and academic transcripts']",Higher education and research
0fe87082f0904e24b379a817f13cb20f,Step 3 Inspection at base 3,"['Inspect rear brakes', 'Inspect front brakes', 'Evaluate brake inspection']",Automotive
0ff6c511e7724cffa60d202bd139c39f,New Process,"['Submit Visa Application', 'Verify Visa', 'Task', 'Register', 'Process Advanced Standing Request', 'Student Selection', 'Visa Application Not required', 'Check Advanced Standing Requests', 'Verify Academic Qualifications', 'Advanced Standing Request Not Provided', 'Verify Payment']",Higher education and research
1001132add1046f487805fe33878c8da,TresGo,"['Order Placed', 'Delivery to Customer', 'Manage Parcel', 'Pick Items', 'Label Parcel', 'Check And Pack']",Retail
1002104fc3ba4b748e3a2a6444998076,Tut3_ex 2,"['conduct simple risk assessm/t', 'notify customer of result', 'conduct advanced risk assessment/t', 'assess credit risk', 'organise disbursement']",Banking
100b92959a734da8b33d6251b2dddb04,Set up scaffold sub-process,"['Seal scaffold anchors', 'Set up scaffold', 'Dismantle scaffold', 'Perform scaffold planning', 'Reconstruct scaffold (optional)']",Construction and real estate
100d1e955f334a1b86361d6bb768d640,M3_AirportSecCheck,"['Proceed to security check', 'Proceed to departure level', 'Screen luggage', 'Screen personal security']",Travel and transportation
101446ee490e48e28275093b66264b43,Dough making process 2,"['Add raw materials', 'Start small molder', 'Take out of bolmachine', 'Put on shelf for rise', 'Add additives', 'Stop small molder', 'Take dough of small molder', 'Take dough out of small molder', 'Weigh dough', 'Put in bolmachine', 'Put dough in sandwichmachine', 'take dough out of sandwichmachine']",Agribusiness
10154609626f48ec9520aa2483017456,12345678,"['Enter invoice details in SAP', 'Sort by Vendor', 'Sort by highest amount', 'Add Vendor to Invoice Entry Form']",Other
101cd396904a413e8b4931af79b2f8c4,access loan application,"['Prepare acceptance pack', 'Receive signed document', 'Send acceptance pack', 'Approved application', 'Notify applicant', 'verify agreement', 'Cancel application']",Banking
101f31632fab410eaad70ac8e3fd93de,Attach stitched uppers to soles,"['Rough sole, pound', 'Staple Insole', 'Toe and heel seat lasts', 'Inspect, pack and ready shoes for shipping', 'Cement sole, pull last']",Consumer products
10207268ec1a4f369532f13a81fbc5b2,12 BPMN 2 example 4,"['choose main course', 'Making Pasta', 'preparing Steak', 'Serve food', 'Prepare salad', 'review recepe']",Other
10235f20cb5849c1bb17cb9ed50f9275,Fulfillment (Copy),"['Material available', 'Transportation arrange', 'Pick', 'Ship']",Logistics/Wholesale distribution
1029493644d549fe882ccd03d73b353e,Lab 1 Example Handle Down Payments,"['Process Arrears', 'Automatic payment', 'Post down payment request in system', 'Enter down payment request in system', 'Process Direct Invoice', 'Clear vendor line items', 'Pay remaining balance']",Banking
102aef2393f240eb8743c006d4c0e7bd,Rental Application As-Is Process,"['CSO gathers requirements and fills rental application form', 'OD dispatches form to MO']",Other
10307be5a2ae4cdeae9bcf7632905a5b,Jane Doe,"['Perform Assessment', 'Notify about outcome', 'Check validity of claim', 'Authorize Repair', 'Register Claim', 'Schedule Payment', 'Reject Claim', 'Check for completeness of claim']",Insurance
10382e5def1f4386886d8aef3e34104f,v3: Finish order,"['Send dropbox link', 'Archive booking']",Other
103aebb0d3324df99559f8a56737cc0f,Professional Registration,"['Choose professional offer', 'Choose professional card type']",Professional services
103fe60eefe64d02bbafa39ee7005b65,BPM A1 (Copy),"['EXAMINE AND CLASSIFY CLAIM', 'Assess Benefits', 'Retrieve Authorisation form', 'RECEIVE AND CHECK CLAIM']",Insurance
10493af218e54096bb029366081402b6,Update invoice,"['Stamp invoice with ""approved""', 'Move invoice to ""to pay""']",Other
10510242ef5144218a6b10330d609722,New Process,"['EMBARCAR AL TERMINAR', 'CONTROL CON BODYSCAM', 'VERIFICAR IDENTIDAD', 'CONTROL DE RAYOS']",Other
1051f61bb91c49f09fbce15d1c671b03,Credit Application Clerk,"['Check credit history', 'Check income sources', 'Send e-mail to customer']",Banking
1053e52a85a646f6a859b204ecd5be69,Series Completion,"['Add lines into created hunt group', 'Create MW feature PO Ns into Wireless Features Table', 'Upon completion of last MWPON check related ticket MWPO Ns', 'Find all BS Line Setup PO Ns from features table', 'Create BS Setup Group MWPON', 'Mark', 'Pass Series Completion Position into BS Line Setup PO Ns']",Telecommunications
10546665f74546b7abe7c751652743e4,exercise 2,"['Statements Received', 'Statement', 'Record Witnesses Statement']",Government
10568b2251b2470d8d272067595cd047,Exercise 3: teaching a class,"['Teach', 'Go back to office', 'Break']",Higher education and research
1056f1547b01494bbc27d180dca3b9eb,Insurance Claim,"['Issue money order', 'Receive confirmation from agent', 'Call agent', 'Check claim', 'Offer support to client', 'Create case']",Insurance
1058e97e653048519eefa3c1ce0e66f1,Week7_Sales Process,"['Mail to customer', 'Sign Copy of OR', 'Make copy of Order Request', 'Complete Order Request', 'Verify Copy of OR by sales person', 'Send Copy of OR to sales manager', 'File Copy of OR in the Tray', 'Send Copy of OR to Accounting department']",Other
105a7c9003934574852a434da36b0598,Phase 3 Application Documentation,"['Send to Lender', 'Verify and Sign Off', 'Process Application']",Banking
105d4a7d2d494664901870089da48a74,Windshield repairing AS-IS,"['Send invoice', 'call ABC/ Agent', 'confirm coverage', 'Proceed without authorization', 'Repair vehicle']",Automotive
1067710c90eb446eb5a1bc02db7bd68b,Figure3.1_Jane Doe,"['Archive Order', 'Receive invoice', 'Get shipment address', 'Ship products', 'Emit invoice', 'Confirm order']",Retail
1067a81f73a949d386d56c36531474fe,SemWI Prozess,"['Subprocess (Data pre-processing)', 'Text Classification', 'Text Extraction']",Other
10698ec5560e4f9f9eafc9c9c123e498,W2-P1E(INCLUSIVE GATEWAY) (OWN EXAMPLE),"['Add Jane Doe', 'Add salt', 'taste the soup', 'Boil Soup']",Other
106be17203614683b76ba2e00440d13b,Handle booking cancelation,"['Delete photographer appointment', 'Delete details from database', 'Cancel booking']",Travel and transportation
106d1377169d4deabbbc7ecb3db79826,1.3.12 Select Media to Order Subprocess,"['Annotate for Special Requests', 'Confirm Order', 'Confirm Printed or Digital', 'Select Media to Order']","Media, sports, and entertainment"
107243e5c4494f389e6c73161216d3dc,Insurance process,"['Issue money order', 'Close claim', 'Call agent', 'Check claim', 'Offer support to client', 'Create case', 'Confirm claim']",Insurance
10776efb3da64cd6a23f6b17c069ef85,Check Loan Financial Risk,"['Check Suitability of Product Offered', 'Check Business Loan Compliance Policy']",Banking
1078de1f87a44e3a9191384e746d4b32,Hiring new employees-checked w/ times,"['Recruit new employee', 'Subprocess (Onboard new employee)', 'Check job description']",Other
107b883649c748efa37b9235b4fb9cd6,Customer Request,"['Enter Details', 'Select relevant Checklist', 'Save Request', 'Enter Customer Details', 'Select Customer Request']",Other
10826dd8b4ca4f70a80bffd443083a01,I.1 Process XL,"['Transport to store', 'Identify next object', 'Transport to assembly spot']",Other
10891298034d4177a4c61b3d1135a618,1.  Create official loan application,"['Audit Application', 'Create loan application [official]', 'Establish customer file [preliminary]', 'Determine loan product', 'Audit submission checklist', 'Determine lender', 'Forward documents', 'Validate loan request', 'Formalise customer file']",Banking
109226d10e7c4d6ca96d990b9419ef99,New Process,"['Notify Customer Of Result', 'Assess Risk', 'Organise Dispersement', 'Simple Risk Assessment', 'Advanced Risk Assessment']",Insurance
1092ff4107364a83852b03210a1f837c,Example 5 (BPMN 2 slide 26),"['enters purchasing info into system', 'choose vendor', 'forward purchase requisition', 'receive product', 'complete purchase requisition']",Other
1094df03c2d4490195aab483f0d2c678,Supermarket -Jane Doe,"['Collect after scan', 'Put all Products on belt', 'Sk for payment Method', 'Pay', 'Confirm payment', 'Select method', 'Scan Products']",Retail
109b6593f995420db57a60d6845f5470,경정시,"['Occupy Seats', 'Reserve Seat', 'Renewal Seat', 'Check out']",Other
109df5757709422f95393a186b179120,Sub process 1,"['Provide direction to clinic', 'Greet vaccinee']",Life sciences and healthcare
109f0ea7dfd142ab9851e6fc22b5b4e7,Library App - User membership,"['Print nothing', 'Print Thank you, your membership is now active.', 'Change membership status to ""active""', 'End program', 'Print Thank you, your membership has been created.', 'Ask user to enter name and email', 'Create and add new member to database', 'Check if status is ""active"" or ""inactive""', 'Print Membership exists with status', 'Check if email already exists']",Other
10a255effe4045fe9edd8a3506c7cf21,Room Allocation Process Model,"['checks room', 'allocates room to student', 'Checks Dormitory']",Higher education and research
10a4358affa84b54b0afd6047ffe5e09,Claim Fulfillment Process,"['Claim Assesment', 'Notification and Payment', 'Claim Entry and Verification']",Insurance
10ab9be8e2ee42f1bc29f759b9d9f856,7.5.3 Manage employee assistance and retention,"['Review retention and motivation indicators', 'Deliver programs to support work/life balance for employees', 'Develop family support systems', 'Review compensation plan']",Other
10b1771b3e884ceab60d01d45262c36f,W3-(SELECTIVE),"['PROCEED TO COMPLETE THE PAYMENT', 'ONLINE SHOPPING', 'USE CARD', 'USE ONLINE BANKING']",Retail
10b45302ec71492da9d10f70988ecd32,Level 1 Lecture 1 Example 1,"['Deliver to employee', 'Choose vendor', 'Forward form to clerk', 'Enter requisition into system', 'Fax vendor', 'Receive product', 'Ship product', 'Complete requisition form']",Other
10b743f64e6e4e0b939f45f8fa73dc93,verwerk order,"['reserve transport', 'reserve extra activity', 'reserve hotelrooms', 'pay advance']",Travel and transportation
10bbb085586e4041a9c7de08bb9bf81b,EMS BPMN Model,"['Gives paperwork to driver to get signed by onsight manager', 'Calls Truck driver for delivery/ Prints out paperwork for order', 'Confirms Product Order and gives ETA', 'Loads Bags on flatbed', 'Delivers load to Customer and gets paperwork signed by manager', 'Loads bulk product from Silos', 'Returns to Yard for future deliveries', 'Straps down load (bags) Secures Bulk load', 'Receives call from Customer']",Logistics/Wholesale distribution
10bd556dfb0140248d214c6faad68fb6,create notification,"['Write subject and content in separate fields', 'Create notification']",Other
10be9176aed84605ad2360a770099321,Phase 3 - Application documentation (post-approval) - High Level,"['Check signed documents', 'Review documents', 'Input customer information', 'Send documents to customer', 'Generate customer documents']",Other
10ca45a5822c43a7b5ff48e62cb5069c,Assignment 1 - Task 3,"['Retrieve claim file', 'Store expanded file', 'Attach report to claim', 'Store claim file', 'Distribute warrant possession']",Insurance
10caac6a565c4fb5a600b6e3db67b388,workshop week 8,"['refer complaint externally with form', 'confirm to external party via telephone', 'inform complainant', 'Register call', 'refer complaint internally with form', 'archive complaint', 'analysis complaint', 'add complaint to incident agenda']",Other
10ce019dda244b50820e93d06100734e,8.3 Connect virtual machine to a logical switch,"['Lodge and allocate task', 'Notify requestor', 'Attach virtual machine', 'Test connectivity']",High tech
10e1e5afe0d54d539fb9e905ede88eea,1.4.1 Develop business models,"['Adopt the business model', 'Identify integration points with existing models', 'Assemble business model information', 'Secure appropriate approvals']",Professional services
10e815d8bec74fd48ced44724f73ab11,FAST CONNECTION12,"['CONSEGNA FIRMA DEL NUOVO CONTRATTO', 'CONSEGNA DEL TELEPASS', 'INTEGRAZIONE DATI', 'AGGIORNAMENTO DATI FINALE']",Other
10edb25670654996b65ee3d5d5cc4f1e,Checkout [Da Lu] [jane.doe@dummy.com],"['Scan items and identify payment method', 'Process Credit Card', 'Bag items', 'Accept cash']",Retail
10f13628e01e481795ce09ce23cefa21,Applicator assembly,"['Gather parts', 'Assemble PCB in lower casing', 'Prepare applicator batch for shipment', 'Package applicator', 'Mould casings', 'Assemble heater, sensor, power transistor to PCB', 'Assemble led, switch and battery in upper casing', 'Join casings']",Consumer products
10f4d8142ef34286b6492bb8c1cbc080,Extract Data,"['Run scans_run_toupdate', 'Extract table', 'Run Internet_ First_ Scan', 'Convert View', 'Run Change_ Fac_ Loc', 'Run Summary Report Run to Update', 'Run Trackers']",Other
10f57270af8d4b03ab9a114e3d28af7b,S12345678_MUI_subprocess 8,"['Invite to small table', 'Check on-duty priority area', 'Call on-duty staff']",Other
11079eaa427c4c1280118ca47a3f4ffa,Registration Process (Copy),"['provide pick up information for proof of registration', 'Determine tuition fee', 'Retrieve student enrollment data', 'Inform tuition fee payment']",Higher education and research
1108f54e8d3e4a058f63c1cc8b6c39e0,tutorial 3,"['Check completeness', 'Record online Form']",Other
110cbe47de28412b8d621dd03471d838,Figure 2 - Repair Garage (as-is),"['Bus Arrival at Maintenance Laneway', 'Mechanic Fetches Parts for repair', 'PM Work Order Created', 'Bus Parked in Service Lane', 'Mechanic Fetches the Bus', 'CM repair activity', 'Work Order Created', 'PM repair activity', 'Mechanic informs the Supervisor', 'Supervisor checks if all OK and closes Work Order', 'Mechanic Fetches the Bus from laneway', 'Bus parked in the Garage Bay']",Travel and transportation
110de188f6c14f098cb69137f85e1886,Send Requirements to PolyPlant,"['Review Requirements', 'Manufacture Packets']",Industrial manufacturing
110efa7d4793457c8df33bb58163e708,Processing a set of orders from a marketplace,"['collect all orders from marketplace', 'Subprocess']",Retail
1110b0406111487596b0a740010724e0,sample,"['choose the products according to ones criterias', 'select supermarkt', 'pay', 'Identify the needs', 'select an online store', 'create groceriy shopping list']",Retail
1116a3fec5264b9986fefd1868d0f048,payment entitlement,"['First payment is made', 'Monthly Payment']",Banking
1118379116f045d5b0df76bf44221162,Write access to RTM,"['Raise ticket to ICT to grant write access to Project: RTM WHS', 'ICT processes the request', 'IAP Services team process the request', 'Send email to request access to jane.doe@dummy.com', 'Informs IAP and SHW regarding access granted']",Other
11204bcc9f3848628798de7368ae0a4a,Customer Creation,"['Create new customer', 'Create BP relationship', 'Create the contact person for the customer']",Other
1124db73a80849ce8630a7612e3f0cc3,write exteneded abstract,"['define conclusion', 'write all together in One document', 'define method', 'write abstract', 'define results', 'rewrite abstarct', 'define objective', 'Define context']",Higher education and research
112e2854805943f4b5aee01ec8a59945,AAAAA_BA_eksamiks,"['Comparing INVOICE data with real sales data', 'Final report writing', 'Incoming vs outcoming INVOICES', 'Nep Con site visit once year', 'auditing according to predefined list', 'Auditing']",Other
112ef5ea174d4d61b76bfe0d595a247d,Fotof to-be process,"['Enter Details', 'Photo Shoot', 'Prepare Pictures', 'Emit invoice', 'Make Payments', 'Upload Edited pictures']",Other
113615b67e7743d88903cc27710570ce,Install mobile,"['activate simcard', 'put phone number in provider portal', 'put simcard in phone']",Telecommunications
113948dd850c41719219cbe239039d08,Student Sets,"['Allocate student sets to activity templates', 'Create Pathways from Po', 'Create Student Sets from Pathways']",Higher education and research
113f6fad08c4428396004f9deeeacacf,Sign loan,"['Schedule contract signing', 'Sign contract', 'Schedule loan disembursement']",Banking
1147774eb8dd4991b78adeeb37de19af,Create Customer Legal Profile,"['prepare the legal documentation', 'create the legal profile', 'collect the initial application fee']",Other
115060df6112401db208dbf7af161b87,ATSR Request Pickup,"['enter new location', 'Confirm Address on Account', 'Login', 'Confirm Return Method', 'Contract End Date Notification', 'verify pickup location', 'Update Client Account', 'Display Return Options', 'Send Return Method Confirmation', 'Notify ATSR', 'Mail Tools']",Other
1155538e8dd346d9b1d46dd794f2e810,W1-P2(XOR)VER4,"['GET READY TO SLEEP', 'BRUSH TEETH BEFORE SLEEP', 'BATH BEFORE SLEEP', 'SLEEP']",Other
1159b06fd9054f81a8de0599a6d7d780,Upload the reading,"['Record around reading', 'upload reading']",Other
115a391c7d6245bcaf60c1d398992f2d,Play noise warning in the affected area,"['Locate the alarm designated to the affected area', 'Start the noise warning alarm', 'Stop the noise warning alarm']",Other
115b5e8b66e74f69ac38653f234c2750,Sample Quick Process,"['Finalise Content', 'Contact Jane Doe', 'Receive content', 'Redstribute information']",Other
11605a50269c4698914ccd70007b1674,l2_develop,"['compose device', 'implement Io software', 'develop software']",High tech
116433b450f7436db5a3f2560cedf32b,Prepare pre defence,"['Approve time and location', 'Write first draft', 'Notify time and location']",Other
1167b07c4e144838a083790a20af3779,check request process1119,"['forward application to adviser', 'accept application', 'forward application to vice adviser', 'determine application', 'submit application', 'decline application', 'take look at application', 'get request', 'get acceptance']",Higher education and research
11691dd8fe6c410d812c4a0c612cdc59,Week 8 D1,"['Refer complaints externally with form', 'Refer complaints internally with form', 'Archive complaint', 'Analyze complaint', 'Add incident agenda', 'Inform complainant', 'Confirm complaint externally via telephone']",Other
117355691c2742a9b38851836c087371,OneSource Main Process,"['Financial Management Feature Release', 'Initialize One Source Roadmap', 'Enhancements Summary']",Other
11778f7e3cb64988979e8f7872a3ebd8,Request Plant,"['Update plant requested for the project', 'Create plant requested', 'Fill the form PDF to hire plant', 'Assign plant request for the project']",Construction and real estate
117924a77a7842e18cf26629d58931a5,3E. Plagiarism check on letter (Admission examination),"['Receive results', 'Send letter to software']",Higher education and research
117cf7bbc0564cac83c858ca98ca344f,In home care process (rev5) (Copy),"['deliver to customers home', 'provide in-home monitoring service', 'check the customers address']",Life sciences and healthcare
118a372d419c4e70ba378f30f8d8d372,Assignment 8-Jane Doe Process,"['Performs Quality Check', 'Collects drugs into bag', 'Places in Pick- Up Area', 'Performs Insurance Check', 'Enter details in the system', 'Seals bag', 'Performs DUR']",Life sciences and healthcare
118bb352459d43ed8061c46f1ccea644,SeaInvestment Investment Process,"['Application deposits sum of difference and additional amount to the investment account', 'User chooses the additional amount that they want to add', 'Application invests amount into the investment portfolios recommended to the user', 'Application rounds off amount to nearest dollar and take the difference', 'Application deposits difference to the investment account']",Banking
118f266c4abc42079b9f141b071e081f,W1-P2(XOR)VER4,"['HAVE MEAL', 'PLAN TO HAVE MEAL', 'EAT AT RESTAURANT OUTSIDE', 'CALL FOOD DELIVERY SERVICES']",Other
118f3670d1704f458a1be54748f16046,Edit AAR Sheet,"['Review payment performance', 'Fill out AAR Sheet', 'Submit AAR Sheet', 'Review client rating', 'Open AAR Sheet', 'Review client information', 'Review collateral status']",Professional services
119b567746304f81ad5637cf60dff3a3,order fulfillment,"['confirm order', 'ship product', 'retrieve product from warehouse', 'get shipment address', 'receive payment', 'check stock availability', 'archive order', 'emit invoice']",Retail
11a00344fa964bb29aa2bf9cb3dffb41,order creation (Copy),"['create the order', 'input item in the order']",Retail
11a3dc1e1f704043927f63314a81c13c,Week10 ex 1,"['Issue money order', 'Confirm claim', 'Call agent', 'Check claim', 'Close claim', 'Offer additional assistance', 'Create new case']",Insurance
11a5813dbf9e4b1d9b479f0ab73dac38,Example 5 12BPMN2 Slides,"['Complete purchase requisition form', 'Choose vendor', 'Enter into purchasing system', 'Receive shipment', 'Forward requisition']",Other
11a6e7c5a2a54a10951f400d4d4ae89b,Rental Application AsIs Process,"['CSO gathers requirement and Fills rental application form', 'Task']",Other
a78570ba71ae48b4aa6ba4cf4410a9ed,Customer follow-up subprocess,"['Notify customer', 'Disbursement is organized']",Other
