model_id,model_name,unique_activities,category
04753857af6242f49cc54f7e81169627,9.3.1 Manage policies and procedures,"['Negotiate service-level agreements', 'Establish accounting policies', 'Establish common financial systems', 'Set and enforce approval limits']",Manage Financial Resources
047c4b20af10444bbd7b8b1fc2422033,W1-(PARALLEL)(OWN EXAMPLE),"['COCU', 'ADDITIONAL CLASS', 'GO BACK HOME', 'CO TO SCHOOL']",Other
047d98afab534ea9814562fcef046bc7,4.1.2,"['Return Application', 'Receive Application', 'Verify Application']",Other
047df01d0eb5495fa3a759232bd2be09,Process prescriptions,"['Pick up prescriptions due to be filled in the current hour', 'Enter prescriptions details into the Pharmacy system']",Deliver Services
04845c6302314656998022be83041adc,Update a case document,"['Categorize and save by genre', 'Select all the case-related documents from CIOS', 'Update all of the documents in the platform']",Manage Information Technology
0486c6506bee42d9bd8674e1f1d8637a,Krankenhaus,"['greet secretary', 'enter practice']",Other
0489300a1bc34cdd902c23f97d68ffde,1.3.1. Determine multimodel framework for harmonization,"['Determine harmonization methods and techniques', 'Determine harmonization process', 'Determine harmonization kind', 'Determine harmonization strategies']",Develop and Manage Business Capabilities
0489ff9234fb4c65ae6ae44c27d73c90,12345678_rev2,"['Verify monthly financial report', 'Write monthly financial report']",Manage Financial Resources
048b47f422bc4b9eae61e1573ca8171a,Paying for Travel,"['Finalise quote', 'Pay with corporate card', 'Pay with own card', 'Inalise quote']",Manage Financial Resources
048e1b83b4de4bddb381cc55ef89d11a,student registration process,"['accept request', 'process whether fulfilling required standard or not', 'see information mentioned is complete', 'see information mentioned is not complete', 'see standard not meeting', 'see standard meet', 'reject request', 'get accepted letter', 'process application', 'approve requested application', 'student required to provide more information', 'give application of college registration', 'get submitted application']",Develop and Manage Human Capital
048fdf843f3849e88266a697113c5e53,Oefening 9: Lening aanvraag (deel 1),"['Customize Standard Loan', 'Calculate Intrest Rate', 'Fill Request Form', 'Finalize Proposal', 'Analyse Liability']",Manage Financial Resources
04915eefc32e459ab4e482b9968e4eb1,"W7G3,P1(SDLC)","['CODE', 'IMPLEMENTATION', 'ANALYSIS', 'TEST', 'DESIGN']",Manage Information Technology
04a5c6d55f634d4caf714719dad1d8dd,Assignment 1.2,"['Claim lodged for insurance', 'check witness', 'Obtain statement from witness']",Manage External Relationships
04a9f93192c44a66b3413b2a2ad45965,submit to conference,"['book travel and accommodation', 'pay registration fee', 'travel to conference location', 'agree on conference', 'present manuscript']",Other
04abe5c70d994718be81d7ef5c699e0e,Editing and fulfilment process,"['Upload to Media Gallery', 'Notify CSR', 'Edit photos']",Deliver Services
04aea5e1a4ed45a4845cc7d2008da5f4,0 level,"['3.0 Distribute and send', '2.0 Review the prescription', '1.0 Filled the prescription']",Deliver Services
04b5de0c1e1040f589a16b8d55d88b6b,Sales Order,"['Obtain product from warehouse', 'Enter Order Details', 'issue shipment', 'Obtain material', 'Package product', 'Check inventory availability']",Deliver Physical Products
04bb0d4566544512b7bad3a2fb5b4591,1/23/20 - Family Dinner Example,"['Make the pasta', 'Prepare the salad', 'Look up recipes', 'Grill the steaks', 'Serve meal']",Other
04bba7184dad46c497c6112a4eec978e,Investigate Active Case (Copy),"['Get details of others in locations', 'Conduct Welfare Check', 'Generate Report', 'Conduct Activity and Location Tracing', 'Trace Wi Fi Logs and Locations', 'Trace Swipe Card Access', 'Update Case']","Manage Enterprise Risk, Compliance, Remediation, and Resiliency"
04bd112be2e040bebbd78ff2ba320f6b,level 1 lecture 1 example 1,"['Forward to HR coordinator', 'determine best position type', 'consult with team', 'write proposal']",Develop and Manage Human Capital
04c0a418b1194f63842198b80673b33b,Administer license,"['Administer driving licens', 'Administer temporary driving licens']",Other
04c1e70d1d784693a1861c7b6501d63c,01.05.00 - RegisterAufbau,"['Subprocess (Operation Policy Erstellung)', 'Subprocess (Register Aufbau)']",Other
04c1f3b4c36e48c29162c1c0b3e20947,in class model,"['begin walking to Dunkin', 'hands customer drink', 'tell the barista the order', 'pay bill', 'arrive and walk inside', 'customer leaves', 'barista makes drink']",Deliver Services
04ce42fd4b2445ef95740b643dfb6903,W2-P4(INCLUSIVE OR) (HIRING),"['RECEIVE JOB APPLICATION', 'CONTACT AIRLINE', 'CONTACT CONTAINER PORT', 'PREPARE DELIVERY NOTE']",Other
04ce4bfcf594413f8400371a8cb6714d,BPMN,"['discharge', 'consult specialist', 'prescribe appropriate therapies treatment', 'Test Result', 'therapy treatment', 'Self registration', 'Test patient', 'Make appointment', 'Release patient', 'Diagnose patient', 'Make decision']",Deliver Services
04d1daacce064333949de044058f9246,Medical report procurement,"['Append authorization letter to medical report request', 'Receive medical report', 'Submit request by post']",Other
04d6f7e6c8854fa5b6dcab62417a979b,Motor Insurance Claim_12345678_Jane Doe,"['Check Witnesses', 'Statement Received', 'Lodge Claim']",Manage External Relationships
04d9683568414535855b825413937e96,W1-P2(SELECTIVE)(OWN EXAMPLE),"['CONTINUE FOR NEXT SEM', 'REPEAT', 'TAKE THE FINAL EXAMINATION', 'STUDY']",Other
04e406fb19a74399b78d6e32e02c18a1,Hold predefense,"['Discuss with examination committee', 'Give presentation', 'Decide on outcome', 'Prepare room']",Other
04ede314ac784b19a55754e9c69dd3e6,New Process,"['Review trip Proposal', 'Create trip Proposal', 'Invite Colleage', 'Book trip', 'Refine trip proposal']",Other
04f5a0d6c3734fa9b2fa571dfa0cee66,New Process,"['Take hours of college course credit including hours of accounting credit', 'Pass CPA Exam', 'Obtain CPA License', 'Spend one year working in public accounting', 'Take more hours of college credit']",Develop and Manage Human Capital
04f958f77edc4dc6ab579be2968d94df,Financing mode,"['Pay using Cash on delivery', 'Select mode of payment', 'Proceed for shipment', 'Generate e-receipt', 'Pay by Online Mode', 'Notify Customer about payment']",Manage Financial Resources
04ffbef8d7ae4148bd080d45c27a03ea,Examine each application,"['Assign score for motivation letter', 'Extract and Convert GPA', 'Perform Plagiarism check']",Develop and Manage Human Capital
050b773d80a84b73982ffaf54651ba59,Edit Pictures,"['Notify Customer', 'Clean up Pictures', 'Arrange Pictures into Gallery', 'Edit Pictures']",Deliver Services
7856b3a5ffa04ec6916b98a0de1f1cfb,Rental Application QM,"['OD dispatches Rental Application Form from CSO to MO', 'MO checks availability of choice industrial space using IMS using information from the rental application form', 'MO proceeds to CSC to meet customer', 'CSO gathers customer requirements and fills Rental Application Form']",Manage External Relationships
785839cc17b34360910acbae1a2d55a4,Figure3.5_Isaya Kagwisa,"['Pass luggage screening', 'Pass security check', 'Proceed to departure', 'Proceed to security check']",Other
78590c8e237a46bca44912117044f7c0,Group education,"['Weigh patient', 'Take blood samples', 'Inform patient', 'Multi- Disciplinary Consultation']",Other
7861b28b97964230aae0c7aae6187d8c,12345678-1,"['Approve app', 'Notify app status', 'verify', 'Send acc. pack', 'Cancel app', 'Prepare acc. pack']",Other
7865b081927f40f99420b9344a802bb6,Diagram 1.1,"['Leave package without bubble protection', 'Add bubble protection to package', 'Checks if bubble protection is needed', 'Sends confirmation email', 'Requests quote from contracted courier', 'Send package to warehouse', 'Check if customer wants normal or fast courier', 'Prepare courier paperwork', 'Order is packaged', 'Fills in post label', 'Paperwork is combined with packaged goods and is ready for pickup']",Deliver Physical Products
786c08d535d549b986199a4c0f90860b,Order Fulfillment 1,"['Emit Invoice', 'Confirm Order', 'Ship Goods', 'Archive Order', 'Get Address', 'Receive Payment']",Deliver Physical Products
78705bc0e0244567b88e55b4e2c71f66,2.0 Enter script into information system & check details,"['2.3 Conduct insurance test', '2.2 Conduct Drug Utilization Review', '2.1 Enter script information']","Manage Enterprise Risk, Compliance, Remediation, and Resiliency"
7870c1580250471a92c4b809189729af,Roadmap 2,"['Confirm Availability of Process Owners', 'Cultivate BPM Values and Culture', 'Ensure BPM Initiative is Strategically Aligned', 'Adopt Suitable Change Management Program', 'Institutionalise Technical and Methodological Trainings']",Develop and Manage Business Capabilities
78766dfe69f8448fa6af7dd49beae8af,Manufacture new products,"['Request raw material from Supplier', 'Request raw material at Supplier', 'Check raw material stocks', 'Obtain the requested material', 'Manufacture end product']",Deliver Physical Products
787cc987f5f64889929d4a6666f19288,New Process,"['Checks availability', 'Receives response from Library', 'Sends an email to the library', 'Check availability of the book in BIBO', 'Sends response to Teaching Unit', 'Receives response from BIBO', 'Receives an email from Teaching Unit']",Manage External Relationships
7885b05c8a78498b9b27f26c0964cf2a,To-be Model,"['Assess Claim', 'Handle Payment']",Manage Financial Resources
788979905ba942c18a5d7ef5826e0b73,Kits sent to testing center,"['Stick address information on outside of the package', 'Package the kits required', 'Count and check the kits required', 'order delivery services']",Deliver Physical Products
788a0fc829db438191417ffee404c5cf,7.15 Upgrade VMWare Tools,"['Test new VM Ware Tools', 'Manually update Ms', 'Lodge and allocate task', 'Notify requestor', 'Develop update scripts', 'Run scripts to update', 'Schedule updates']",Manage Information Technology
788c158109594f58acac1ec7a479b409,Work trip management - BPMDS 2018,"['Approve application', 'Apply for trip', 'Buy transport tickets', 'Book accommodation', 'Archive trip documents']",Other
788d485df4d44d508d8fb35779d4de09,Example #1,"['Cancel the loan', 'Receive Package', 'Notify Applicant', 'Prepare acceptance pack', 'Sign document', 'Application approved', 'Send Pack to Customer']",Deliver Services
788df63f177042969e56e45a8143d1e8,order to cash,"['Task', 'archive order']",Other
7892a19346b647ae83b4760b22c4c5de,W1-P3(AND)VER1 (AIRPORT),"['PROCEED TO DEPARTURE', 'PROCEED TO SECURITY CHECKPOINT', 'PASS SECURITY CHECK', 'PASS LUGGAGE CHECK']",Other
789e8d4761f94bb5a737355eeff9c2b1,Quality Assurance (Copy),"['Review other details of prescriptions', 'Review the quantities of prescribed drugs', 'Review accuracy of prescribed drugs', 'Review each script']",Other
78a209e088804b4daf65955d7b7bba83,"w6g2,p4(sub-processs)","['TASK', 'Subprocess (sub process)']",Other
78a2fe23d2cb48a88792d8d255bb70a5,Hotel selection and booking,"['Send room reservation request', 'Choose hotel']",Other
78a331070ebc4695bfe372882ceef369,Produce order,"['Double check drugs', 'Put drugs in pickup area', 'Seals bags', 'Collect drugs from shelves']",Deliver Physical Products
78a4810032d74350a6dfa4d32ee66329,Paint car,"['Apply second layer', 'Apply hardening', 'Apply base layer']",Other
78a5d70c5da54dd5b8119d3ed430c8b1,Normative_Notify_before_SendProd_Feedback_Dispute_SkipApprove_SkipRcvPayment,"['Receive Feedback', 'Check Order', 'Send Shopping Notification', 'Receive Order', 'Handle Dispute', 'Release Invoice', 'Ship Products']",Deliver Physical Products
78a67333e870490b95f269df321ca7ce,Lifial geral,"['Collect all finished product', 'Fabricate the products', 'Register the purchase order', 'Make production plan', 'Send order to client']",Deliver Physical Products
78ae3a67006c448e82c8bec5ad4f038c,Week 4,"['The application is canceled', 'Signed Documents received from customer', 'Invite customer to complete feedback survey', 'Applicant notified of application status', 'Loan application is approved', 'Acceptance pack is sent to customer', 'Verify the loan repayment agreement', 'Acceptance pack is prepared', 'Application is approved']",Manage Customer Service
78aed65e39c647e59e8c903164a269ea,Registering a birth,"['Gives three other application form to the parents', 'Proceeds an application for health insurance', 'Requests health insurance', 'Gives certificate and report to parents', 'Receives the application forms', 'Receive the certificate', 'Submits the certificate and report', 'submits the application forms', 'Fills the application forms', 'Receives the certificate and report']",Other
78b7d490c59e4b0282427067ddeb4ee0,2_Analyze Parameters,"['Gather context parameters', 'Gather CPS parameters', 'Gather User parameters', 'Decide on action', 'analyze parameters']",Manage Information Technology
78bf0facbea64d0fb5940c3c4eab8395,liquidity risk management,"['decide lowest external rating', 'decide country rating', 'decide instrument rating', 'decide imposed rating', 'inferring the type of asset', 'determine if we should increase collateral', 'determine instrument rating category', 'decide failsafe rating']","Manage Enterprise Risk, Compliance, Remediation, and Resiliency"
78bfc834b5394eedad0ac80e5f4b1eb8,prepare each type of trash into the car,"['take trash to the car', 'weigh each type of trash']",Other
78c7c85ab7ae46c9b3993dba1f5d5278,Overall Process CKUGA,"['Delivery directions produced', 'Update client visits details', 'Routes remain the same', 'Create, read, update, and delete client records', 'Create, read, update, and delete routes', 'Print reports']",Manage Customer Service
78c8fa4af0f74e1a814dbc9bf30eb592,New Process,"['WAKE UP FROM BED', 'TAKE SHOWER', 'GO TAKE BUS', 'GO TO WORK', 'COME BACK HOME', 'CLOSE FROM WORK', 'DRESS UP']",Other
78c92fc939f04df5bb272abb2b01740d,State Farm,"['Full Coverage', 'Receive Request', 'Get Information', 'Liability', 'Give Information', 'Ask for quote']",Manage Customer Service
78d1ce1f58ff4dceae7295f988d28fb0,EX1,"['Receive singing document', 'Approved application', 'Notify Applicant', 'cancel application', 'verify agreements', 'prepared acceptance pack', 'send acceptance pack']",Other
78d1f2ec5d0943229d44ae0fcdce4902,Ex 2,"['Calculate initial claim estate', 'Create Action Plan', 'Negotiate with the customer', 'Retrieve car accident report']",Manage Customer Service
78d2e934c67a4657a70fb703d44e9b45,Walmart Sales Diagram,"['Accept Cash', 'Process Credit Card', 'Bag Clothing Items', 'Request Payment Method', 'Scan Items']",Market and Sell Products and Services
78d79d9783f448a398e81b6c5669dea1,Taak 1 snacks,"['Serve', 'Request information', 'zakouskis', 'mini-quiches', 'vegetables with dip sauce', 'Buy ingredients']",Other
78daae98970f4e60aafe1d7040cd6abb,Order product,"['obtain product from warehouse', 'archive order', 'send invoice', 'issue shipment', 'receive payment', 'enter order details', 'package product']",Deliver Physical Products
78dcd2aea98a4559a9b2a088525faa49,SimulSimpli-Shipment,"['Include invoice into package', 'Mark package as ""ready to be shipped""', 'Send package to customer', 'Forward package to delivery clerk', 'Collect package']",Deliver Physical Products
78e49a6249cc40a7bc3327f756342116,Exercise 1.3,"['Retrieve Products from Warehouse', 'Confirm Order', 'Manufacture Product', 'Archive Order', 'Check if raw Materials available', 'Receive Payment', 'Emit Invoice', 'Check if ordered products are available in stock', 'proceed to Manufacturing', 'Obtain Address', 'Ship Products']",Deliver Physical Products
78e514cc729b4d4383b7a32579ba9e3a,Exercise 1: Preparting snacks for a party,"['Prepare vegetables with dip sauce', 'Request number of guests', 'Prepare mini-quiches', 'Prepare zakouskis', 'Buy ingredients', 'Serve appetizers']",Other
78e7ddcccc5249fcacbfc760bed2ea5d,Public defense,"['Deliberate whether degree of doctor can be awarded', 'Draft and sign report', 'Prepare room and reception', 'Answer questions from public', 'Give thesis presentation', 'Announce the result publicly', 'Discussion with examination committee']",Other
78ea08a809194ffba3bd9eea64317f6b,5.0 Pay Vendor,"['Select Open Item Account', 'Enter Amount', 'Process Open Items', 'Click Post', 'Enter Date', 'Enter Bank Account']",Manage Financial Resources
78ebd12bcfa24af5b598774164f5fd85,2.3.2 Test market for new or revised products and services,"['Conduct customer tests and interviews', 'Identify requirements for changes to manufacturing/delivery processes', 'Prepare detailed market study', 'Complete and report large-scale clinical trials', 'Finalize technical requirements', 'Finalize product/service characteristics and business cases']",Develop and Manage Products and Services
78ed7a2e1f084cc8b92cdc18ce0eda45,Promotion Plan,"['Blog', 'Update Homepage', 'Create Report from Release before', 'Hompage']",Other
78efa2df6a63429aaa7e2845c385bb47,02 exercise-2,"['Review draft contract', 'Final review', 'Create draft contract', 'Review contract', 'Merge reviewed contract']",Manage External Relationships
78f2b1e8d8834947a8af89985ceee525,Subprocess for Final Connections,"['Connect Electrical', 'Connect Footings', 'Connect Plumbing']",Deliver Physical Products
78f48d0f316748729db629b19fa8c6fb,Ü8 - Car Wash,"['Subprocess (car cleaning)', 'drive the car out of the car wash', 'deposit money', 'car drive into the car wash']",Deliver Services
78f5decc4e884f2f930dccdb4ad37195,Jane Doe,"['Register Claim', 'Schedule Payment', 'Check for completeness', 'Authorize Repair', 'Notify about outcome', 'Check for validity of policy', 'Perform Assessment', 'Reject Claim']",Deliver Services
78fc1381dffb40339d0c568a59dfc332,Bring to resuscitation,"['Call in senior clinic clinician', 'Ensure another clinician observes vaccinees', 'Make observations', 'Provide necessary treatment', 'Bring vaccinee to emergency department']",Deliver Services
78fe0f80d3ea458ea7dbb9f643dc19e0,Checkout Jane Doe,"['Accept Payment', 'Bag items', 'scan item and Identify Payment Method']",Deliver Physical Products
78fecce1a1dc4960893e9e26b3bf118d,Academic Score Creation Process,"['Compare Students Performance to Criteria', 'Gather Student Performance List']",Other
7900698a65a14d6b8efe71830d0ecec0,Preventative maintenance,"['Note Details on Task Sheet', 'Travel to apartment', 'Execute PM procedures']",Other
79007104a96f45ee985ea4d2e79b96ee,Figure3.15_Jane Doe,"['Retrieve product from warehouse', 'Confirm order', 'Ship product', 'Receive payment', 'Get shipping address', 'Emit invoice', 'Check stock availability', 'Archive order']",Deliver Physical Products
79008596467f46f38f84436e998791b7,Select which payment method that their convenientl,"['Pay via credit card', 'Select credit or debit card', 'Complete payment', 'Select which payment method that their convenientl', 'Pay via debit card', 'Cash on delivery', 'Pay']",Manage Customer Service
790343862e2d401987fa561780f0e339,Fig 3.4_Jane Doe,"['Re- send invoice to customers', 'Park Invoice', 'Block invoice', 'Check invoice for mismatch', 'Post invoice']",Manage Financial Resources
790446f7345a4c47be6d5facb63bd105,W4-P2(TIMER EVENT) (TRAVEL),"['PACK SUIT-CASE', 'BOOK FLIGHT and HOTEL', 'CHOOSE DESTINATION']",Other
7904f553662b4b74bfe03117207ec2f6,W2-P1B(INCLUSIVE GATEWAY),"['Book hotel', 'Plan vacation', 'Book air ticket', 'Pack itinerary']",Other
79083f45659847cba549fd026357d74c,4.3 Inspect Undercarriage of Vehicle,"['Inspect Tie Jane Doe', 'Store Digital Inspection File', 'Inspect Suspension', 'Raise Vehicle to suitable Height', 'Update and Sign Inspection File', 'Open Digital Inspection File', 'Inspect Steering Components', 'Inspect Frame Components']",Deliver Services
790df1133fd74534bd879f397c3f14f4,SubProcess,"['Export the document with orders', 'Select Products']",Deliver Physical Products
79135d2fcfb34c17ad7dabd1f243a05e,3.3.6 Establish customer management measures,"['Perform territory analysis and establish composition (NEW)', 'Establish sales force incentive program (NEW)']",Market and Sell Products and Services
79170379d00b4a949348f93d860a90e5,Accounting,"['Payment Receipt Check', 'Accounting', 'Data Control', 'Invoice Issue', 'Data Storage']",Manage Financial Resources
79181bf13169413ba4df0136c072d4e5,12345678_Koh_Handling questions,"['Seek advice', 'Check questions', 'Able to answer questions', 'Make decision', 'Cannot answer questions', 'Unable to answer questions', 'Question is above authority']",Manage Customer Service
79183c313bf7433b93c3fd992028c73a,Week 2 Practise 2,"['create account', 'Check that account exists']",Manage Information Technology
7920d24e7724417cbdd76b21fb14e601,Bicycle Manufacturing,"['Check order', 'Ship bike', 'Inform other Departments', 'Assemble Bike', 'Send Bill', 'Process order', 'Prepare assembly', 'Send reject information', 'Prepare bill']",Deliver Physical Products
79267a8cbec34d9aa5cc219aa067fe6f,Maitenance Processing_notification order_v1.0,"['Maintain notification items', 'Maintain malfunction report', 'Maintain maintenance request', 'register notification activity', 'Maintain activity report', 'Maintenance order process', 'register notification tasks', 'register notification item problem/cause', 'Assign maintenance partner', 'Create Maintenance notification order', 'Register or update the competition time']","Acquire, Construct, and Manage Assets"
7926fade244d433ebc62438456be13d2,Sign comtract + confirm acknowledgement from customer's relative,"['Agreement form', 'Sign contact', 'Confirm order', 'Check']",Manage External Relationships
792726319f2a44849bb36551b85de940,BIS opdracht 1,"['Request information about the number of guests', 'prepare vegetables with dip sauce', 'prepare mini-quiches', 'Prepare zakouskis', 'Buy ingredients', 'Serve the appetizers']",Other
7927668e188e47739ddc5bcc0809aa2f,IT,"['Check propriety', 'Coding', 'Quick and convenient to use', 'Store processing', 'Organize customer database', 'Platform Online System']",Manage Information Technology
792783c67b9a4fe59c17315c3352ac62,JBS Australia Process Flow,"['Marketing and Sales', 'Check Inventory Record', 'Buy from Suppliers', 'Process Order', 'Quality control']",Deliver Physical Products
793f3bafc4e0404e9ae74777d03bea6e,29.13 BCC Replace SFP TO-BE,"['Create a change request to install SFP', 'Source SFP', 'Notify vendor', 'Record replacement requirement in job request']","Acquire, Construct, and Manage Assets"
793f4fc6766743c59fdd6d6ceb4d0f50,Pay-sub,"['Purchase', 'Pay by Debit card', 'Pay by Credit Card', 'show the result', 'Pay by True wallet']",Manage Financial Resources
793fee84a9d1406b884a4f2b0b282da8,Hells Kitchen Workshop#5,"['Call waiter to grab the food', 'Send to Sous Chef', 'Receive an order', 'Cooking', 'Send food to customers', 'Manage the order of cooking', 'Check the food']",Deliver Services
794134202a534bf3aea5cf5f7ecb0686,sys refund,"['Jane Doe check to customer', 'Tell them they will receive check in the mail', 'Send refund to Jane Doe', 'Receive customer call requiring refund', 'Have them take the amount off of their current bill.', 'Send refund authorization to Sy', 'Start refund authorization immediately']",Manage Customer Service
7945f9959864497fb7d05b179d053887,Diagram2,"['matching the color of card with selected gift', 'Sending to the recipient', 'Wrapping the gift', 'Selecting birthday card', 'Writing out the card', 'Selecting gift']",Other
7947216798fb4178befcc53e6b93c3f0,3.1.1 Perform customer and market intelligence analysis,"['Evaluate existing products/brands', 'Assess internal and external business environment', 'Conduct customer and market research', 'Analyze market and industry trends', 'Determine customer focus for research', 'Identify market segments', 'Analyze competing organizations, competitive/substitute products']",Market and Sell Products and Services
7948af6f06b0417085b8f3b1ea3a4878,W2-P4(INCLUSIVE OR) (HIRING),"['CHECK COVER LETTER', 'CHECK FB PROFILE', 'RECEIVE FOR APPLICATION', 'CHECK RESUME']",Develop and Manage Human Capital
79556c3aa44145bcbceabd6c135dce79,MOTOR INSURANCE_12345678_Jane Doe,"['FILE CLAIM FOR INSURANCE', 'OBTAIN STATEMENT FROM WITNESS', 'CHECK WITNESSES']","Manage Enterprise Risk, Compliance, Remediation, and Resiliency"
79584ba3ed424f5683158d7b91cbca4a,Figure 4.20_RB,"['Charge penalty to customer', 'Determine cancelation policy', 'Subprocess (Ship and Invoice )']",Manage Customer Service
795fafa058654357b6dfcd4f08c29188,W3.ORDER-TO-CASH(MON3-5),"['ARCHIVE ORDER', 'CONFIRM ORDER', 'SHIP PRODUCTS', 'EMIT INVOICE', 'GET SHIPMENT ADDRESS', 'RECEIVED PAYMENT']",Deliver Physical Products
79619db0c23240d9a71dbde63fde3d8a,3-Study the disease,"['Learning appropriate exercise', 'Studying food for disease', 'Learning dangerous symptom', 'Studying first aid']",Other
7962fb2e728147ffad469a8ebc9261f5,Sequence Special Order,"['Clip HU Label', 'Clip RFID Label', 'Load Yellow Container']",Deliver Physical Products
796c0826bb8944c2b3fe4e99290ca97c,Acquiring Raw Materials,"['Check raw materials availability', 'Obtain raw materials from supplier', 'Request raw materials from Supplier', 'Manufacture product']","Acquire, Construct, and Manage Assets"
796f176fd89a44e0873fc3947bd26b30,exercise-3,"['Compose file', 'Negotiate estimate settlement', 'Create action plan', 'Store action plan', 'Retrieve police report', 'Retrieve action plan checklist', 'Notify claimant', 'Calculate claim estimate']","Manage Enterprise Risk, Compliance, Remediation, and Resiliency"
796fdeceb14641d1a4c18cfe22ac5a4c,Perform tasks (subproces),"['Choose offer', 'Subprocess (Edit offer)', 'Task received', 'Submit tasks for review']",Manage External Relationships
79736ad1ebbd4d46ae1766added067cb,login,"['search database for possible matches', 'Task']",Other
797474866bdc4fc4af86a4893e767eea,Subprocess wk7,"['Notify seller of shipment', 'ship product to customer']",Deliver Physical Products
7976a38541e94f10ac089698260468cd,sub-process: creating a qualitative characteristic,"['select subgroup', 'select defined package of measures', 'select group', 'set control limits (failure quota %)', 'choose appropriate graphic representation', 'explain qualitative specification in comment section', 'enter weighting', 'insert technical drawing', 'select sampling plan', 'select Jane Doe']",Other
79796bac78134a51b9954d254cd62e66,Lecture 2 Example 5,"['Forward request', 'Receive shipment', 'Complete purchase requisition form', 'Enter into purchasing system', 'Choose vendor']","Acquire, Construct, and Manage Assets"
797c652d4a9b45eab50959e5797947de,Ship order,"['Get shipment address', 'Email invoice', 'Confirm order', 'Ship product', 'Archive order', 'Receive payment']",Deliver Physical Products
797c67f36e774016bf223275c97ecbd2,assignment 6 part 2 Jane Doe,"['Make pasta dish', 'Serve dinner', 'Grill steak', 'Prepare salad', 'Eat dinner', 'Review past recipes']",Other
798252c3f488498b99fd06249bfdf12d,level3_researchplants,"['research plant disease', 'research plant pest', 'research plant properties', 'list seed']",Develop and Manage Products and Services
7988ba1514224000a8315b79c536bb4d,Review Documents,"['Read admission letter', 'Read academic documents']",Other
798bf541644b4f628d4faf7ab14db409,Del2_Team1E_SubSalesCycle (Copy),"['Review and sign contract', 'Gather data', 'Check service availability', 'Prepare proposal']",Market and Sell Products and Services
798f30874d5f4410a5007c68f1a4e765,Level 1 chain,"['Finance', 'Delivery', 'Shipping and invoicing', 'Return', 'Selection']",Deliver Physical Products
798f4ebb687d4eeba4f372715515ddb2,Cross Boarding,"['Change employee cost center in HR software', 'Complete cross boarding process', 'Email Cross Boarding table to HR and IT', 'IT equipment move to new work place', 'Change user accesses and authorizations', 'Complete IT Cross Boarding form', 'Confirmation to HR', 'Generate table Crossboarding']",Develop and Manage Human Capital
7995816178bb4f1c8055e71451d8159e,W1-P3(ANDGATE)VER3(G1),"['PASS SECURITY CHECK', 'PROCEED TO SECURITY CHECK', 'PROCEED TO DEPARTURE HALL', 'PASS LUGGAGE SCREENING']",Other
79a0682dc02b4cd6b0788acd42d610d9,Hertogenbosch University Student Admissions Process,"['Rank Application', 'Application check and verification', 'Process Application / Documentation', 'Student Admission Outcome']",Develop and Manage Human Capital
79a4b75ccfb04f5499c5ca1f071ecea6,New process,"['Enter task', 'Make sub process', 'Colapse']",Other
79a6cfb27f1e45298471d5ed300ff622,IT Helpdesk - exam,"['Process the request', 'Receive the request', 'Provide the resolution']",Manage Customer Service
79a84269ab2443fc873b4d0770afbb3e,Week 5 Q2,"['Design assignment', 'Mark assignments', 'Hand out assignment', 'Receive reviews', 'Collected Attempted assignments', 'Return marks', 'Update assignment', 'Review Assignment']",Develop and Manage Human Capital
79a9d65e2c424b7e95b77d1af28b2038,Excercise 2b,"['Review Engineering Department', 'Legal Department', 'First Contract Draft', 'Final Review', 'Review Finance Department', 'Send to SCM', 'Merge Purchasing Department Second Contract Draft']",Manage External Relationships
79a9db1095834ec686ca50d222c66af6,Register Customer,"['Check Cancellations', 'Mail Customer', 'Print Reservation Record', 'Generate Invoice']",Manage Customer Service
79a9fbed1f0c41cf88970b9e0fbc8862,Revoke Access Process,"['View admin list', 'Log into Salesforce system', 'Revoke access to system', 'Gather admin my ID']",Manage Information Technology
79a9fee39915469bade850559162b8dd,Process sales invoice-Create invoice,"['Create billing document', 'Display customer invoice', 'Display billing document']",Manage Customer Service
79acdbbedcd7476ca36781805d9ef309,New Process,"['CSO gathers requirement', 'MO walks to CSC']",Other
79af46594a9f4a13b30b9a46cb8551de,Dine In Time Process,"['Record Party Size', 'Prepare Order', 'Seat Customer', 'Record Payment Information', 'Record Date/ Time', 'Receive Reservation Call', 'Record Order', 'Serve Order']",Deliver Services
79afb88b0df04bb1bd1919edd2f7d949,process flow,"['Loan Settlement', 'Application Assessment', 'Customer Application', 'Application Documentation']",Manage Customer Service
79b716efac7946cfb8bd70b1653a4928,Inspection-base4,"['Inspect steering components and suspension', 'Drive the vehicle to the hoist', 'Inspect frame components', 'Raise car for undercarriage inspection', 'Inspect the tie Jane Doe', 'Look for unsafe abnormalities']",Other
79bc200a56e74938916b98b65229f032,Receive product list,"['Receive list from POS coupler', 'Add codes to product list', 'Receive list from Jane Doe']",Manage Information Technology
79bc7ce9c1414f62ab07b7ecb98aadca,Prepare dish,"['Get ingredients from the pantry and fridge', 'Prepare ingredients', 'Compose and finalize dish', 'Put finalized dish on the collection area']",Other
79c0b12e788942b28e47ed397954e47e,9/21 – BPMN Example 12,"['File claim', 'Get witness statements', 'Identify witnesses']",Other
79cb7a1b32ea44b494ff4b9357fe469b,8.1.2 Identify IT customer transformation needs,"['Outline IT service expectations', 'Develop IT visioning', 'Understand business requirements for IT capabilities', 'Understand IT landscape']",Manage Information Technology
